order_id,order_date,customer_name,customer_segment,region,sales_rep,product_category,units,unit_price,discount_pct,order_value,payment_terms,status,delivery_days
MER-101735,2026-09-06,Customer 1068,SMB,West,Karan Bhatia,Hand Tools,1,1108.46,5,1053.04,Net 30,Delivered,20
MER-103116,2026-07-28,Customer 3882,SMB,West,Karan Bhatia,Power Tools,3,8578.91,0,25736.73,Prepaid,Delivered,2
MER-101701,2026-08-14,Customer 4530,SMB,East,Rahul Nair,Fasteners,3,315.49,0,946.47,Net 30,Delivered,13
MER-103019,2026-07-18,Customer 1165,SMB,South,Anita Rao,Fasteners,1,359.15,0,359.15,Net 60,Delivered,16
MER-101379,2026-07-17,Customer 1629,Mid-Market,South,Sneha Kulkarni,Lubricants,5,1621.58,5,7702.50,Prepaid,Delivered,20
MER-101043,2026-08-11,Customer 3590,SMB,South,Anita Rao,Fasteners,1,294.42,5,279.70,Net 60,Delivered,6
MER-103683,2026-07-08,Customer 3837,Enterprise,West,Vikram Shah,Bearings & Drives,50,4676.38,5,400676.72,Net 30,Pending,
MER-101209,2026-09-27,Customer 3600,SMB,East,Meera Iyer,Electricals,1,3129.89,5,2973.40,Net 60,delivered,15
MER-100898,2026-07-31,Customer 1381,Mid-Market,East,Anita Rao,Pneumatics,2,5707.52,5,10844.29,Prepaid,Delivered,17
MER-102939,2026-08-25,Customer 2267,Mid-Market,East,Sneha Kulkarni,Bearings & Drives,10,3920.70,0,39207.00,Net 30,Pending,
MER-101911,2026-08-30,Customer 2446,Enterprise,East,Anita Rao,Power Tools,5,7075.92,8,59251.45,Net 30,Delivered,12
MER-102482,2026-08-04,Customer 3352,SMB,East,Arjun Desai,Power Tools,1,8712.18,0,8712.18,Net 30,Delivered,12
MER-100728,2026-08-07,Customer 1973,Mid-Market,West,Meera Iyer,Fasteners,2,290.76,8,535.00,Net 30,Delivered,6
MER-103044,2026-09-29,Customer 1032,SMB,West,Karan Bhatia,Lubricants,1,1539.92,0,1539.92,Prepaid,Delivered,12
MER-103669,2026-09-03,Customer 3221,Mid-Market,South,Priya Menon,Hand Tools,10,1055.01,10,9495.09,Net 30,Delivered,16
MER-102452,2026-09-25,Customer 3691,SMB,North,Priya Menon,Pneumatics,2,5561.41,0,11122.82,Net 30,delivered,7
MER-103027,2026-08-05,Customer 3785,Mid-Market,South,Karan Bhatia,Electricals,2,3505.81,0,7011.62,Net 30,Delivered,11
MER-100631,2026-07-25,Customer 4969,Mid-Market,North,Meera Iyer,Pneumatics,10,4670.11,8,42965.01,Net 60,Delivered,15
MER-100760,2026-09-10,Customer 2217,SMB,South,Karan Bhatia,Hand Tools,3,1101.89,0,3305.67,Prepaid,Delivered,16
MER-102282,2026-07-27,Customer 3978,SMB,East,Karan Bhatia,Power Tools,2,6537.89,5,12421.99,Net 60,Delivered,8
MER-101220,2026-07-18,Customer 1279,SMB,West,Meera Iyer,Pneumatics,2,6136.42,5,11659.20,Net 60,Delivered,12
MER-100852,2026-08-11,Customer 1267,SMB,West,Rahul Nair,Electricals,2,3183.52,0,6367.04,Prepaid,delivered,16
MER-102537,2026-07-19,Customer 4166,Mid-Market,West,Anita Rao,Power Tools,10,6787.68,8,104524.08,Net 30,Delivered,2
MER-100041,2026-07-23,Customer 3963,Enterprise,South,Arjun Desai,Fasteners,50,323.05,10,14537.25,Net 30,Delivered,2
MER-100595,2026-09-04,Customer 1605,Mid-Market,East,Meera Iyer,Electricals,5,2705.50,8,12445.30,Net 60,Delivered,15
MER-103673,2026-07-10,Customer 4685,Mid-Market,East,Anita Rao,Lubricants,5,1568.17,10,7056.77,Net 60,Cancelled,
MER-102771,2026-09-12,Customer 2891,Mid-Market,East,Vikram Shah,Fasteners,2,375.61,8,691.12,Prepaid,DELIVERED,4
MER-103378,2026-07-27,Customer 2530,SMB,West,Meera Iyer,Pneumatics,1,5529.75,5,5253.26,Net 30,Delivered,18
MER-102530,2026-07-07,Customer 1518,Mid-Market,North,Anita Rao,Power Tools,5,8721.60,5,41427.60,Net 30,Pending,
MER-103000,2026-08-14,Customer 4260,SMB,South,Sneha Kulkarni,Lubricants,1,1435.53,0,1435.53,Net 30,Delivered,16
MER-100944,2026-08-16,Customer 1713,SMB,West,Arjun Desai,Hand Tools,1,928.87,0,928.87,Net 30,Delivered,2
MER-102882,2026-09-17,Customer 3167,Mid-Market,West,Meera Iyer,Lubricants,2,1640.02,0,3280.04,Net 60,Pending,
MER-101522,2026-09-09,Customer 4206,SMB,East,Sneha Kulkarni,Fasteners,1,308.74,0,308.74,Net 30,cancelled,
MER-102348,2026-07-25,Customer 3635,SMB,South,Meera Iyer,Pneumatics,5,5430.11,5,25793.02,Net 60,delivered,7
MER-100168,2026-09-17,Customer 1884,Enterprise,East,Anita Rao,Hand Tools,5,918.06,12,4039.46,Net 30,Delivered,12
MER-103965,2026-08-14,Customer 3757,Enterprise,North,Anita Rao,Pneumatics,5,6279.13,15,26686.30,Prepaid,DELIVERED,7
MER-101729,2026-09-23,Customer 1799,SMB,North,Rahul Nair,Power Tools,3,7149.53,0,21448.59,Prepaid,Delivered,9
MER-100547,2026-09-01,Customer 4748,SMB,North,Meera Iyer,Hand Tools,2,821.59,5,1561.02,Net 30,Cancelled,
MER-101091,2026-09-20,Customer 3142,Mid-Market,South,Meera Iyer,Pneumatics,10,5720.14,5,54341.33,Net 30,Delivered,19
MER-100546,2026-09-06,Customer 4075,Enterprise,North,Karan Bhatia,Lubricants,5,1325.58,8,6097.67,Net 30,Delivered,17
MER-100885,2026-08-25,Customer 4704,Mid-Market,West,Arjun Desai,Lubricants,2,1677.12,0,3354.24,Net 30,Delivered,16
MER-101085,2026-07-19,Customer 2671,SMB,North,Sneha Kulkarni,Bearings & Drives,1,4810.94,0,4810.94,Net 30,Pending,
MER-101174,2026-07-29,Customer 2142,Enterprise,West,Sneha Kulkarni,Pneumatics,50,4839.83,0,424530.78,Net 30,Pending,
MER-100266,2026-07-18,Customer 4722,Mid-Market,West,Arjun Desai,Lubricants,5,1496.10,0,7480.50,Net 30,Delivered,4
MER-103801,2026-09-13,Customer 2734,Mid-Market,East,Meera Iyer,Fasteners,5,283.17,0,1415.85,Net 60,Delivered,21
MER-103338,2026-08-26,Customer 4916,Mid-Market,South,Vikram Shah,Power Tools,25,8181.93,0,204548.25,Net 30,delivered,10
MER-101154,2026-09-07,Customer 3309,SMB,East,Arjun Desai,Power Tools,1,8671.52,0,8671.52,Net 60,Delivered,18
MER-100509,2026-07-18,Customer 3316,Mid-Market,West,Priya Menon,Lubricants,5,1262.19,8,5806.07,Prepaid,Delivered,6
MER-101431,2026-07-20,Customer 3582,Mid-Market,East,Anita Rao,Bearings & Drives,10,4414.36,0,44143.60,Net 30,Delivered,10
MER-101197,2026-07-04,Customer 1614,SMB,South,Priya Menon,Power Tools,3,7900.28,0,23700.84,Prepaid,Delivered,12
MER-100053,2026-07-10,Customer 1236,Mid-Market,West,Vikram Shah,Hand Tools,10,943.05,0,9430.50,Prepaid,Cancelled,
MER-101651,2026-09-05,Customer 1721,SMB,West,Arjun Desai,Fasteners,2,347.00,0,694.00,Net 30,Delivered,2
MER-101540,2026-08-10,Customer 2085,Mid-Market,West,Priya Menon,Hand Tools,2,1044.76,10,1880.57,Prepaid,Delivered,17
MER-103707,2026-07-24,Customer 1780,Mid-Market,North,Arjun Desai,Bearings & Drives,2,4744.49,10,8540.08,Prepaid,Delivered,9
MER-100273,2026-09-12,Customer 4587,SMB,North,Vikram Shah,Lubricants,1,1523.13,0,1523.13,Prepaid,Delivered,13
MER-103455,2026-09-20,Customer 1771,SMB,South,Arjun Desai,Hand Tools,1,910.44,5,864.92,Prepaid,Cancelled,
MER-102728,2026-09-13,Customer 4974,SMB,North,Rahul Nair,Electricals,1,2834.95,0,2834.95,Net 30,Cancelled,
MER-102560,2026-07-27,Customer 2038,SMB,West,Sneha Kulkarni,Safety Equipment,2,1800.81,0,3601.62,Prepaid,Delivered,13
MER-103366,2026-09-20,Customer 1720,SMB,South,Anita Rao,Electricals,5,3410.57,0,17052.85,Net 60,Delivered,19
MER-103691,2026-08-21,Customer 3920,Mid-Market,South,Priya Menon,Lubricants,25,1669.22,8,38392.06,Net 30,Pending,
MER-100698,2026-08-31,Customer 3040,SMB,North,Sneha Kulkarni,Fasteners,2,372.86,0,745.72,Net 30,delivered,14
MER-102291,2026-08-09,Customer 4509,SMB,West,Vikram Shah,Fasteners,2,282.87,0,565.74,Prepaid,Delivered,17
MER-103961,2026-07-03,Customer 3013,Mid-Market,West,Arjun Desai,Lubricants,5,1279.51,8,5885.75,Net 30,RETURNED,2
MER-101812,2026-08-07,Customer 1665,SMB,East,Meera Iyer,Pneumatics,2,4605.18,0,9210.36,Net 30,Delivered,19
MER-101516,2026-09-24,Customer 1521,Small Business,West,Anita Rao,Pneumatics,1,6309.02,0,6309.02,Net 30,delivered,15
MER-101026,2026-08-06,Customer 2148,Mid-Market,South,Anita Rao,Electricals,2,3091.70,0,6183.40,Net 60,Cancelled,
MER-103011,2026-09-22,Customer 4848,Mid-Market,South,Rahul Nair,Safety Equipment,10,1624.83,10,14623.47,Net 60,Delivered,11
MER-101433,2026-08-01,Customer 2967,SMB,North,Rahul Nair,Bearings & Drives,1,4750.54,0,4750.54,Prepaid,Returned,7
MER-103581,2026-09-01,Customer 1203,SMB,North,Arjun Desai,Safety Equipment,1,1728.67,0,1728.67,Net 30,pending,
MER-102178,2026-08-20,Customer 1156,SMB,South,Karan Bhatia,Fasteners,2,296.11,0,592.22,Net 30,Delivered,7
MER-100794,2026-07-24,Customer 3269,SMB,North,Karan Bhatia,Fasteners,2,335.03,5,636.56,Net 30,Delivered,11
MER-101397,2026-07-28,Customer 1872,Enterprise,West,Priya Menon,Fasteners,25,279.00,12,6138.00,Net 60,delivered,6
MER-101461,2026-07-18,Customer 2317,Mid-Market,West,Rahul Nair,Pneumatics,5,6095.32,0,30476.60,Net 60,Delivered,20
MER-101108,2026-08-13,Customer 4598,SMB,South,Vikram Shah,Bearings & Drives,5,4219.63,0,21098.15,Net 30,Delivered,20
MER-102784,2026-09-13,Customer 4317,Enterprise,West,Priya Menon,Electricals,10,3405.93,0,71997.28,Net 30,CANCELLED,
MER-101006,2026-09-30,Customer 2796,SMB,West,Anita Rao,Electricals,1,3278.74,0,3278.74,Net 30,Delivered,5
MER-103841,2026-07-18,Customer 4003,Enterprise,North,Priya Menon,Power Tools,50,8176.43,5,388380.42,Prepaid,Delivered,8
MER-101106,2026-07-12,Customer 2267,Enterprise,South,Rahul Nair,Fasteners,50,326.15,12,14350.60,Prepaid,Delivered,13
MER-102999,2026-08-13,Customer 3834,Mid-Market,East,Anita Rao,Safety Equipment,2,2005.92,5,6177.83,Net 30,Delivered,17
MER-103101,2026-07-29,Customer 2352,SMB,West,Karan Bhatia,Safety Equipment,1,2006.13,0,2006.13,Prepaid,Delivered,2
MER-102007,2026-08-10,Customer 1969,SMB,West,Vikram Shah,Safety Equipment,2,1578.66,0,3157.32,Net 60,Delivered,3
MER-100628,2026-08-01,Customer 2579,Mid-Market,North,Rahul Nair,Electricals,5,3266.17,10,14697.77,Net 60,Delivered,5
MER-103317,2026-08-01,Customer 2549,SMB,West,Rahul Nair,Pneumatics,2,4923.19,5,9354.06,Net 60,Delivered,21
MER-102388,2026-08-13,Customer 2231,Mid-Market,West,Arjun Desai,Hand Tools,5,808.38,0,4041.90,Net 30,Delivered,20
MER-103177,2026-08-22,Customer 4905,Enterprise,North,Sneha Kulkarni,Pneumatics,5,5370.58,12,23630.55,Prepaid,Delivered,8
MER-100424,2026-08-31,Customer 1149,SMB,West,Priya Menon,Electricals,2,3596.04,5,6832.48,Net 30,delivered,17
MER-100392,2026-08-11,Customer 3370,SMB,North,Anita Rao,Safety Equipment,1,1836.34,0,1836.34,Prepaid,Delivered,7
MER-101855,2026-07-10,Customer 3444,Mid-Market,South,Meera Iyer,Power Tools,10,6786.51,10,61078.59,Net 30,Delivered,21
MER-100629,2026-07-15,Customer 2727,SMB,East,Meera Iyer,Power Tools,2,6475.45,0,12950.90,Net 60,Delivered,9
MER-100215,2026-09-16,Customer 1600,Mid-Market,North,Anita Rao,Power Tools,5,8854.92,10,39847.14,Net 30,Delivered,21
MER-100768,2026-09-21,Customer 4379,SMB,North,Vikram Shah,Hand Tools,1,1097.22,5,1042.36,Net 30,pending,
MER-100693,2026-08-02,Customer 2224,Mid-Market,South,Priya Menon,Hand Tools,2,1023.36,0,2046.72,Net 30,Delivered,12
MER-103292,2026-09-01,Customer 2513,Mid-Market,North,Karan Bhatia,Lubricants,25,1381.26,10,31078.35,Prepaid,Delivered,9
MER-101016,2026-08-23,Customer 3684,Mid-Market,West,Karan Bhatia,Electricals,25,3070.65,0,76766.25,Net 60,DELIVERED,18
MER-100482,2026-07-03,Customer 3537,Mid-Market,North,Karan Bhatia,Hand Tools,5,820.66,0,4103.30,Net 30,Pending,
MER-101545,2026-09-18,Customer 1948,Mid-Market,West,Meera Iyer,Bearings & Drives,2,4217.16,8,7759.57,Net 30,Delivered,19
MER-101798,2026-09-09,Customer 1058,SMB,South,Vikram Shah,Power Tools,3,8431.78,0,25295.34,Prepaid,Cancelled,
MER-103208,2026-09-08,Customer 1725,SMB,North,Vikram Shah,Bearings & Drives,3,4656.59,0,13969.77,Net 30,Pending,
MER-100240,2026-07-21,Customer 2158,Small Business,East,Arjun Desai,Electricals,1,2776.94,5,2638.09,Net 30,Delivered,11
MER-102168,2026-07-26,Customer 1968,SMB,North,Meera Iyer,Safety Equipment,1,2026.96,0,2026.96,Prepaid,returned,18
MER-101982,2026-09-03,Customer 3865,SMB,West,Vikram Shah,Pneumatics,3,5428.64,0,16285.92,Net 30,Pending,
MER-103059,2026-08-12,Customer 3137,Mid-Market,South,Meera Iyer,Safety Equipment,25,1885.45,5,44779.44,Net 60,delivered,16
MER-103423,2026-07-01,Customer 2230,SMB,West,Karan Bhatia,Hand Tools,1,897.47,0,897.47,Net 30,Delivered,6
MER-101901,2026-07-25,Customer 4564,Mid-Market,West,Rahul Nair,Bearings & Drives,5,4482.79,8,20620.83,Net 30,Pending,
MER-101112,2026-07-24,Customer 2021,SMB,North,Priya Menon,Electricals,2,3605.64,0,7211.28,Net 60,Delivered,19
MER-102430,2026-08-27,Customer 2509,Mid-Market,South,Rahul Nair,Hand Tools,10,962.71,8,8856.93,Net 60,delivered,9
MER-102279,2026-08-11,Customer 3916,Mid-Market,East,Anita Rao,Fasteners,10,305.22,0,3052.20,Net 30,Delivered,2
MER-102015,2026-07-18,Customer 1062,Mid-Market,North,Karan Bhatia,Lubricants,5,1653.99,0,8269.95,Net 60,delivered,6
MER-101529,2026-07-25,Customer 1727,SMB,West,Rahul Nair,Bearings & Drives,2,4939.51,5,9385.07,Prepaid,delivered,8
MER-102948,2026-09-04,Customer 4155,Mid-Market,North,Sneha Kulkarni,Pneumatics,5,4712.27,8,21676.44,Prepaid,Delivered,19
MER-102849,2026-07-22,Customer 3403,SMB,North,Arjun Desai,Pneumatics,1,5667.04,0,5667.04,Net 60,delivered,20
MER-101955,2026-07-07,Customer 4645,Mid-Market,South,Arjun Desai,Electricals,2,3196.14,0,6392.28,Net 30,DELIVERED,10
MER-101789,2026-09-13,Customer 1557,Enterprise, South,Arjun Desai,Fasteners,10,343.68,5,3264.96,Prepaid,Returned,20
MER-103029,2026-07-18,Customer 3523,Mid-Market,South,Priya Menon,Fasteners,10,360.84,0,3608.40,Prepaid,Cancelled,
MER-100223,2026-08-23,Customer 4958,SMB,East,Sneha Kulkarni,Electricals,2,2748.34,0,5496.68,Net 30,Delivered,14
MER-101034,2026-09-20,Customer 2704,Mid-Market,North,Priya Menon,Lubricants,5,1470.60,5,6985.35,Net 30,delivered,20
MER-100821,2026-09-23,Customer 3688,SMB,North,Sneha Kulkarni,Electricals,5,3023.16,5,14360.01,Net 30,Pending,
MER-102840,2026-09-13,Customer 4367,SMB,North,Meera Iyer,Fasteners,2,358.77,0,717.54,Net 30,Delivered,18
MER-102420,2026-07-15,Customer 1732,SMB,East,Karan Bhatia,Safety Equipment,1,1668.14,0,1668.14,Net 30,Delivered,16
MER-100303,2026-07-06,Customer 2428,Mid-Market,South,Arjun Desai,Pneumatics,5,5267.25,0,26336.25,Prepaid,Delivered,6
MER-101815,2026-08-31,Customer 3896,Mid-Market,West,Anita Rao,Bearings & Drives,10,3687.07,10,33183.63,Net 30,Pending,
MER-103486,2026-09-29,Customer 2654,Enterprise,West ,Meera Iyer,Fasteners,10,315.63,8,4807.39,Net 30,Cancelled,
MER-101756,2026-09-03,Customer 1212,Mid-Market,North,Anita Rao,Electricals,2,3575.60,10,6436.08,Net 60,Delivered,3
MER-101281,2026-09-07,Customer 2836,Enterprise,West,Arjun Desai,Fasteners,25,276.51,5,10555.87,Net 60,Delivered,19
MER-103555,2026-09-22,Customer 2451,SMB,South,Karan Bhatia,Electricals,2,3166.12,0,6332.24,Net 30,Delivered,10
MER-100022,2026-08-05,Customer 4205,SMB, North,Anita Rao,Power Tools,1,7719.65,0,,Net 30,delivered,21
MER-102729,2026-09-16,Customer 2037,Small Business,North,Anita Rao,Bearings & Drives,1,4637.95,0,8661.43,Net 30,delivered,16
MER-101589,2026-09-28,Customer 3747,SMB,West,Anita Rao,Safety Equipment,1,1826.11,0,1826.11,Prepaid,Delivered,8
MER-103090,2026-07-04,Customer 4322,SMB,South,Rahul Nair,Electricals,1,2962.51,5,2814.38,Net 30,Delivered,15
MER-103791,2026-09-17,Customer 1975,Mid-Market,West,Karan Bhatia,Fasteners,10,342.83,8,3154.04,Net 60,Delivered,6
MER-101208,2026-09-03,Customer 3843,SMB,East,Sneha Kulkarni,Safety Equipment,2,1899.11,5,3608.31,Prepaid,Delivered,21
MER-101952,2026-07-02,Customer 4233,Enterprise,West,Anita Rao,Hand Tools,25,900.74,15,82779.19,Net 60,Delivered,6
MER-100189,2026-07-11,Customer 3822,SMB,West,Karan Bhatia,Hand Tools,1,907.94,5,862.54,Prepaid,Delivered,9
MER-101689,2026-07-23,Customer 2768,Enterprise,West,Karan Bhatia,Lubricants,5,1596.75,10,13035.54,Net 30,Cancelled,
MER-102339,2026-07-21,Customer 4752,Mid-Market,West,Vikram Shah,Hand Tools,2,989.66,0,1979.32,Net 30,Delivered,14
MER-100825,2026-07-26,Customer 1869,Enterprise,South,Priya Menon,Hand Tools,10,1111.27,12,9779.18,Net 30,Delivered,18
MER-102833,2026-07-31,Customer 3335,SMB,West,Arjun Desai,Lubricants,1,1634.73,5,1552.99,Net 60,Pending,
MER-101966,2026-07-09,Customer 4834,Enterprise,North,Karan Bhatia,Hand Tools,10,1010.42,5,9598.99,Net 30,Pending,
MER-101168,2026-07-09,Customer 2932,SMB,East,Meera Iyer,Fasteners,1,327.37,0,327.37,Prepaid,Delivered,6
MER-102325,2026-08-23,Customer 4919,Mid-Market,South ,Meera Iyer,Power Tools,25,7900.25,0,197506.25,Prepaid,Cancelled,
MER-101557,2026-07-27,Customer 3513,Mid-Market, East,Arjun Desai,Electricals,10,3332.73,5,31660.94,Prepaid,Delivered,7
MER-101515,2026-07-07,Customer 2404,Enterprise,North,Priya Menon,Safety Equipment,25,2000.41,10,45009.22,Net 30,Delivered,20
MER-100913,2026-07-23,Customer 2311,SMB,South,Sneha Kulkarni,Lubricants,2,1677.81,0,3355.62,Prepaid,Cancelled,
MER-100246,2026-08-07,Customer 3810,SMB,West,Priya Menon,Pneumatics,1,6364.51,0,6364.51,Prepaid,Delivered,19
MER-102253,2026-07-27,Customer 2674,Mid-Market,East,Anita Rao,Power Tools,2,6913.13,0,13826.26,Net 30,delivered,19
MER-100986,2026-09-18,Customer 4897,Mid-Market,West,Sneha Kulkarni,Electricals,10,2860.60,0,28606.00,Net 30,Delivered,4
MER-103891,2026-08-06,Customer 2251,SMB,East,Vikram Shah,Safety Equipment,5,2115.21,5,10047.25,Prepaid,Delivered,9
MER-101486,2026-08-03,Customer 4037,Enterprise,North,Vikram Shah,Lubricants,100,1293.58,5,122890.10,Prepaid,Delivered,14
MER-103231,2026-09-06,Customer 1752,Mid-Market, West,Anita Rao,Safety Equipment,5,1765.97,8,11965.03,Net 60,Cancelled,
MER-101270,2026-07-18,Customer 1494,SMB,South,Arjun Desai,Bearings & Drives,5,3635.40,0,18177.00,Net 60,DELIVERED,11
MER-102951,2026-07-25,Customer 1151,Mid-Market,West,Karan Bhatia,Safety Equipment,10,2001.78,8,18416.38,Prepaid,Delivered,18
MER-101291,2026-08-08,Customer 2783,SMB,West,Rahul Nair,Fasteners,2,350.85,0,701.70,Net 60,delivered,2
MER-100386,2026-07-24,Customer 1749,SMB,East,Priya Menon,Hand Tools,3,1010.35,0,3031.05,Net 60,delivered,18
MER-103068,2026-09-05,Customer 4318,Enterprise,North,Arjun Desai,Lubricants,50,1498.60,15,63690.50,Net 60,Delivered,3
MER-102504,2026-07-20,Customer 4362,Mid-Market,South,Karan Bhatia,Pneumatics,5,5219.66,5,24793.38,Net 60,Delivered,15
MER-103631,2026-09-29,Customer 2682,SMB,West,Priya Menon,Power Tools,1,6711.13,5,6375.57,Net 30,Returned,4
MER-103446,2026-09-30,Customer 4897,Mid-Market,West,Sneha Kulkarni,Pneumatics,5,6331.83,10,28493.24,Prepaid,Delivered,17
MER-102205,2026-08-18,Customer 2357,Mid-Market,South,Sneha Kulkarni,Lubricants,2,1422.27,10,2560.09,Net 30,DELIVERED,15
MER-100172,2026-08-23,Customer 4245,Mid-Market,North,Meera Iyer,Pneumatics,5,5925.05,0,29625.25,Prepaid,Returned,9
MER-103344,2026-07-12,Customer 2084,Mid-Market,North ,Karan Bhatia,Safety Equipment,5,1704.20,10,7668.90,Net 30,Pending,
MER-102818,2026-07-22,Customer 4709,Mid-Market,North,Arjun Desai,Safety Equipment,25,1730.53,5,41100.09,Net 30,Delivered,7
MER-100046,2026-07-17,Customer 1584,Mid-Market,North,Karan Bhatia,Fasteners,2,361.39,10,650.50,Net 30,Cancelled,
MER-102411,2026-09-05,Customer 3196,SMB,East,Rahul Nair,Power Tools,2,7336.04,0,14672.08,Net 30,Delivered,6
MER-103784,2026-07-28,Customer 1401,Mid-Market,West,Anita Rao,Lubricants,2,1263.04,10,2273.47,Net 30,delivered,10
MER-100857,2026-09-19,Customer 4300,Enterprise,East,Arjun Desai,Power Tools,10,7305.57,8,67211.24,Net 60,pending,
MER-102114,2026-07-28,Customer 3724,SMB,North,Karan Bhatia,Pneumatics,2,4907.92,0,9815.84,Prepaid,Delivered,2
MER-103895,2026-07-31,Customer 2365,Enterprise,West,Karan Bhatia,Pneumatics,10,4978.55,5,47296.22,Prepaid,delivered,4
MER-102524,2026-07-22,Customer 1526,Mid-Market,South,Priya Menon,Lubricants,2,1682.03,8,3094.94,Net 30,Cancelled,
MER-102011,2026-08-12,Customer 1251,Mid-Market,West,Rahul Nair,Lubricants,5,1689.98,8,7773.91,Net 60,delivered,8
MER-103270,2026-09-23,Customer 2934,Mid-Market,East,Arjun Desai,Power Tools,5,8178.73,10,36804.28,Prepaid,Delivered,5
MER-101736,2026-07-16,Customer 2965,Mid-Market,West,Sneha Kulkarni,Bearings & Drives,2,4000.77,8,7361.42,Net 30,cancelled,
MER-102826,2026-07-15,Customer 4366,Mid-Market,West,Vikram Shah,Pneumatics,25,6313.69,10,142058.02,Net 30,Delivered,14
MER-101218,2026-09-04,Customer 3463,SMB,North,Rahul Nair,Bearings & Drives,1,4675.38,0,4675.38,Net 30,Delivered,15
MER-102605,2026-09-25,Customer 4988,Mid-Market,East,Karan Bhatia,Electricals,5,3201.10,0,16005.50,Net 30,Delivered,13
MER-103377,2026-07-20,Customer 2128,SMB,North,Rahul Nair,Bearings & Drives,3,4161.66,5,11860.73,Net 30,delivered,14
MER-101378,2026-09-15,Customer 3182,SMB,South,Vikram Shah,Lubricants,3,1501.15,0,4503.45,Net 30,Delivered,19
MER-103334,2026-09-09,Customer 3870,Mid-Market,West,Priya Menon,Fasteners,5,310.32,0,1551.60,Net 30,Delivered,8
MER-102008,2026-07-24,Customer 1977,SMB,South,Arjun Desai,Bearings & Drives,3,4541.09,0,13623.27,Net 30,cancelled,
MER-101320,2026-07-16,Customer 3121,SMB,West,Rahul Nair,Lubricants,2,1296.34,0,2592.68,Prepaid,delivered,19
MER-101537,2026-09-04,Customer 1663,SMB,North,Meera Iyer,Bearings & Drives,1,3854.26,0,3854.26,Net 30,Delivered,12
MER-102363,2026-09-12,Customer 2837,SMB,West,Priya Menon,Hand Tools,1,848.54,0,848.54,Net 30,DELIVERED,3
MER-101869,2026-08-31,Customer 2518,SMB,North,Vikram Shah,Pneumatics,1,5853.43,5,5560.76,Net 60,Delivered,16
MER-102144,2026-08-06,Customer 3956,Mid-Market,South ,Sneha Kulkarni,Fasteners,2,331.71,0,663.42,Net 30,Cancelled,
MER-101875,2026-09-08,Customer 2127,Mid-Market,North,Vikram Shah,Bearings & Drives,5,4375.63,0,21878.15,Prepaid,Delivered,7
MER-103545,2026-07-24,Customer 4200,Mid-Market,West,Sneha Kulkarni,Lubricants,5,1257.85,8,5786.11,Net 60,Pending,
MER-101567,2026-08-31,Customer 1501,SMB,West,Vikram Shah,Fasteners,3,292.90,0,878.70,Net 30,Delivered,19
MER-103817,2026-07-24,Customer 1222,Mid-Market,North,Rahul Nair,Bearings & Drives,5,3676.22,8,16910.61,Prepaid,DELIVERED,8
MER-102961,2026-08-29,Customer 2450,Mid-Market,East ,Karan Bhatia,Electricals,5,2780.80,0,13904.00,Net 60,Delivered,9
MER-100226,2026-09-14,Customer 1236,Mid-Market,South,Meera Iyer,Lubricants,2,1338.33,0,2676.66,Prepaid,Delivered,2
MER-102846,2026-07-15,Customer 1305,Enterprise,South,Vikram Shah,Pneumatics,25,6147.53,5,146003.84,Prepaid,delivered,4
MER-101942,2026-09-18,Customer 2573,Mid-Market, North,Arjun Desai,Fasteners,10,320.09,5,3040.85,Prepaid,Delivered,16
MER-100373,2026-07-31,Customer 2625,SMB,South,Priya Menon,Safety Equipment,2,1965.44,0,3930.88,Net 30,Delivered,20
MER-102552,2026-09-06,Customer 2742,Mid-Market,North,Anita Rao,Safety Equipment,5,1577.05,0,7885.25,Net 30,CANCELLED,
MER-100205,2026-07-07,Customer 2621,Enterprise,North,Vikram Shah,Lubricants,25,1473.85,15,31319.31,Prepaid,Returned,14
MER-101904,2026-08-24,Customer 3602,Mid-Market,North,Sneha Kulkarni,Power Tools,5,8755.60,0,43778.00,Prepaid,returned,18
MER-102209,2026-07-21,Customer 1192,SMB,East,Vikram Shah,Lubricants,2,1297.04,5,2464.38,Net 30,Delivered,8
MER-103160,2026-09-25,Customer 2583,SMB,North ,Rahul Nair,Hand Tools,2,1080.20,0,2160.40,Prepaid,Delivered,10
MER-101717,2026-09-19,Customer 2728,SMB,West,Anita Rao,Bearings & Drives,2,4176.68,0,8353.36,Net 30,delivered,19
MER-101361,2026-07-02,Customer 2020,Small Business,West,Vikram Shah,Safety Equipment,1,1645.77,5,1563.48,Net 30,Delivered,18
MER-102628,2026-09-03,Customer 3419,SMB,South,Karan Bhatia,Hand Tools,1,1034.23,0,1034.23,Net 30,Cancelled,
MER-100733,2026-08-09,Customer 3912,SMB,North,Priya Menon,Pneumatics,2,5319.28,0,10638.56,Net 30,Delivered,16
MER-103949,2026-07-18,Customer 2573,Enterprise,West,Rahul Nair,Hand Tools,5,1059.67,8,4874.48,Net 60,DELIVERED,8
MER-101893,2026-08-05,Customer 4730,Mid-Market,North,Priya Menon,Fasteners,5,280.69,10,1263.11,Prepaid,Delivered,9
MER-101149,2026-08-01,Customer 3839,Enterprise,West,Anita Rao,Electricals,5,3622.70,5,33024.38,Net 30,Pending,
